,report_year,population,violent_crimes,homicides,rapes,assaults,robberies,months_reported,crimes_percapita,homicides_percapita,rapes_percapita,assaults_percapita,robberies_percapita,city,state,lat,lng,unemploymentRate
163,1977,788621.0,4414.0,50.0,298.0,1585.0,2481.0,12.0,559.71,6.34,37.79,200.98,314.6,San Diego,CA,32.8313,-117.1222,7.050000000000001
164,1977,676625.0,9367.0,141.0,595.0,3208.0,5423.0,12.0,1384.37,20.84,87.94,474.12,801.48,San Francisco,CA,37.7558,-122.4449,7.050000000000001
165,1977,568303.0,2670.0,41.0,322.0,1276.0,1031.0,12.0,469.82,7.21,56.66,224.53,181.42,San Jose,CA,37.3012,-121.848,7.050000000000001
166,1977,500000.0,4156.0,35.0,370.0,1987.0,1764.0,12.0,831.2,7.0,74.0,397.4,352.8,Seattle,WA,47.6211,-122.3244,7.050000000000001
167,1977,512059.0,9726.0,195.0,473.0,4115.0,4943.0,12.0,1899.39,38.08,92.37,803.62,965.32,St. Louis,MO,38.6359,-90.2451,7.050000000000001
168,1977,264848.0,3194.0,31.0,195.0,1906.0,1062.0,12.0,1205.97,11.7,73.63,719.66,400.98,Tampa,FL,27.9945,-82.4447,7.050000000000001
169,1977,306500.0,1578.0,35.0,116.0,877.0,550.0,12.0,514.85,11.42,37.85,286.13,179.45,Tucson,AZ,32.1541,-110.8787,7.050000000000001
170,1977,352674.0,1850.0,28.0,172.0,1161.0,489.0,12.0,524.56,7.94,48.77,329.2,138.65,Tulsa,OK,36.1283,-95.9042,7.050000000000001
171,1977,235324.0,463.0,16.0,80.0,215.0,152.0,12.0,196.75,6.8,34.0,91.36,64.59,Virginia Beach,VA,36.7335,-76.0435,7.050000000000001
172,1977,690000.0,9843.0,192.0,402.0,2594.0,6655.0,12.0,1426.52,27.83,58.26,375.94,964.49,Washington,DC,38.9047,-77.0163,7.050000000000001
173,1977,261732.0,1397.0,34.0,121.0,527.0,715.0,12.0,533.75,12.99,46.23,201.35,273.18,Wichita,KS,37.6895,-97.3443,7.050000000000001
174,1978,291834.0,2434.0,37.0,187.0,1516.0,694.0,12.0,834.04,12.68,64.08,519.47,237.81,Albuquerque,NM,35.1054,-106.6465,6.066666666666666
175,1978,121750.0,450.0,6.0,43.0,269.0,132.0,12.0,369.61,4.93,35.32,220.94,108.42,Arlington,TX,32.6998,-97.125,6.066666666666666
176,1978,456000.0,8845.0,144.0,592.0,3990.0,4119.0,12.0,1939.69,31.58,129.82,875.0,903.29,Atlanta,GA,33.7628,-84.422,6.066666666666666
177,1978,131499.0,831.0,12.0,83.0,504.0,232.0,12.0,631.94,9.13,63.12,383.27,176.43,Aurora,CO,39.7083,-104.7237,6.066666666666666
178,1978,331557.0,1413.0,35.0,194.0,549.0,635.0,12.0,426.17,10.56,58.51,165.58,191.52,Austin,TX,30.3005,-97.7522,6.066666666666666
179,1978,781730.0,14659.0,197.0,554.0,5811.0,8097.0,12.0,1875.2,25.2,70.87,743.35,1035.78,Baltimore,MD,39.3051,-76.6144,6.066666666666666
180,1978,616225.0,10035.0,72.0,475.0,3853.0,5635.0,12.0,1628.46,11.68,77.08,625.26,914.44,Boston,MA,42.3188,-71.0852,6.066666666666666
181,1978,391695.0,3181.0,44.0,221.0,1195.0,1721.0,12.0,812.11,11.23,56.42,305.08,439.37,Buffalo,NY,42.9018,-78.8487,6.066666666666666
182,1978,309101.0,2435.0,51.0,114.0,1561.0,709.0,12.0,787.77,16.5,36.88,505.01,229.37,Charlotte,NC,35.2083,-80.8303,6.066666666666666
183,1978,3086699.0,27686.0,787.0,1341.0,10325.0,15233.0,12.0,896.95,25.5,43.44,334.5,493.5,Chicago,IL,41.8375,-87.6866,6.066666666666666
184,1978,405324.0,3303.0,57.0,287.0,1659.0,1300.0,12.0,814.9,14.06,70.81,409.3,320.73,Cincinnati,OH,39.1413,-84.506,6.066666666666666
185,1978,614512.0,9697.0,213.0,507.0,2623.0,6354.0,12.0,1578.0,34.66,82.5,426.84,1033.99,Cleveland,OH,41.4764,-81.6805,6.066666666666666
186,1978,578338.0,3353.0,67.0,309.0,1054.0,1923.0,12.0,579.76,11.58,53.43,182.25,332.5,Columbus,OH,39.9862,-82.9855,6.066666666666666
187,1978,871832.0,9884.0,230.0,822.0,4997.0,3835.0,12.0,1133.7,26.38,94.28,573.16,439.88,Dallas,TX,32.7935,-96.7667,6.066666666666666
188,1978,485547.0,4877.0,97.0,577.0,1841.0,2362.0,12.0,1004.43,19.98,118.84,379.16,486.46,Denver,CO,39.762,-104.8758,6.066666666666666
189,1978,1294359.0,21602.0,498.0,1288.0,7533.0,12283.0,12.0,1668.93,38.47,99.51,581.99,948.96,Detroit,MI,42.3834,-83.1024,6.066666666666666
190,1978,399000.0,1490.0,21.0,121.0,573.0,775.0,12.0,373.43,5.26,30.33,143.61,194.24,El Paso,TX,31.8476,-106.43,6.066666666666666
191,1978,375860.0,2670.0,86.0,265.0,1101.0,1218.0,12.0,710.37,22.88,70.5,292.93,324.06,Fort Worth,TX,32.7817,-97.3474,6.066666666666666
192,1978,194774.0,1997.0,42.0,114.0,739.0,1102.0,12.0,1025.29,21.56,58.53,379.41,565.78,Fresno,CA,36.783,-119.7939,6.066666666666666
193,1978,725259.0,2044.0,38.0,187.0,346.0,1473.0,12.0,281.83,5.24,25.78,47.71,203.1,Honolulu,HI,21.3294,-157.846,6.066666666666666
194,1978,1486489.0,10852.0,484.0,1098.0,1918.0,7352.0,12.0,730.04,32.56,73.87,129.03,494.59,Houston,TX,29.786,-95.3885,6.066666666666666
195,1978,513271.0,3733.0,76.0,341.0,1353.0,1963.0,12.0,727.3,14.81,66.44,263.6,382.45,Indianapolis,IN,39.7771,-86.1458,6.066666666666666
196,1978,523199.0,4368.0,79.0,278.0,2664.0,1347.0,12.0,834.86,15.1,53.13,509.18,257.45,Jacksonville,FL,30.3322,-81.6749,6.066666666666666
197,1978,463931.0,5029.0,115.0,342.0,2708.0,1864.0,12.0,1084.0,24.79,73.72,583.71,401.78,Kansas City,MO,39.1238,-94.5541,6.066666666666666
198,1978,288865.0,2886.0,54.0,192.0,1092.0,1548.0,12.0,999.08,18.69,66.47,378.03,535.89,Las Vegas,NV,36.2333,-115.2654,6.066666666666666
199,1978,344154.0,3688.0,68.0,246.0,1244.0,2130.0,12.0,1071.61,19.76,71.48,361.47,618.91,Long Beach,CA,33.7977,-118.167,6.066666666666666
200,1978,2787525.0,36797.0,651.0,2467.0,16574.0,17105.0,12.0,1320.06,23.35,88.5,594.58,613.63,Los Angeles,CA,34.1141,-118.4068,6.066666666666666
201,1978,683112.0,5412.0,113.0,664.0,1738.0,2897.0,12.0,792.26,16.54,97.2,254.42,424.09,Memphis,TN,35.1087,-89.9663,6.066666666666666
202,1978,124937.0,493.0,4.0,40.0,328.0,121.0,12.0,394.6,3.2,32.02,262.53,96.85,Mesa,AZ,33.4015,-111.7178,6.066666666666666
203,1978,330060.0,6272.0,96.0,207.0,3137.0,2832.0,12.0,1900.26,29.09,62.72,950.43,858.03,Miami,FL,25.784,-80.2101,6.066666666666666
204,1978,623657.0,2438.0,48.0,288.0,890.0,1212.0,12.0,390.92,7.7,46.18,142.71,194.34,Milwaukee,WI,43.0642,-87.9675,6.066666666666666
205,1978,374800.0,3098.0,26.0,307.0,1077.0,1688.0,12.0,826.57,6.94,81.91,287.35,450.37,Minneapolis,MN,44.9635,-93.2678,6.066666666666666
206,1978,452440.0,3153.0,81.0,217.0,1083.0,1772.0,12.0,696.89,17.9,47.96,239.37,391.65,Nashville,TN,36.1715,-86.7842,6.066666666666666
207,1978,559160.0,7635.0,216.0,406.0,2849.0,4164.0,12.0,1365.44,38.63,72.61,509.51,744.69,New Orleans,LA,30.0687,-89.9288,6.066666666666666
208,1978,325679.0,6843.0,109.0,315.0,2737.0,3682.0,12.0,2101.15,33.47,96.72,840.4,1130.56,Newark,NJ,40.7245,-74.1725,6.066666666666666
209,1978,327756.0,5374.0,97.0,351.0,2152.0,2774.0,12.0,1639.63,29.6,107.09,656.59,846.36,Oakland,CA,37.7904,-122.2166,6.066666666666666
210,1978,381184.0,3607.0,67.0,314.0,2203.0,1023.0,12.0,946.26,17.58,82.37,577.94,268.37,Oklahoma City,OK,35.4676,-97.5136,6.066666666666666
211,1978,364446.0,1856.0,24.0,162.0,792.0,878.0,12.0,509.27,6.59,44.45,217.32,240.91,Omaha,NE,41.2627,-96.0529,6.066666666666666
212,1978,118393.0,1620.0,13.0,107.0,1090.0,410.0,12.0,1368.32,10.98,90.38,920.66,346.3,Orlando,FL,28.4773,-81.337,6.066666666666666
213,1978,1885533.0,12369.0,352.0,724.0,4224.0,7069.0,12.0,655.99,18.67,38.4,224.02,374.91,Philadelphia,PA,40.0077,-75.1339,6.066666666666666
214,1978,696763.0,5401.0,88.0,463.0,2819.0,2031.0,12.0,775.16,12.63,66.45,404.59,291.49,Phoenix,AZ,33.5722,-112.0892,6.066666666666666
215,1978,479443.0,4818.0,66.0,231.0,1475.0,3046.0,12.0,1004.92,13.77,48.18,307.65,635.32,Pittsburgh,PA,40.4397,-79.9763,6.066666666666666
216,1978,362497.0,4017.0,34.0,371.0,1838.0,1774.0,12.0,1108.15,9.38,102.35,507.04,489.38,Portland,OR,45.5371,-122.65,6.066666666666666
217,1978,150124.0,645.0,12.0,48.0,412.0,173.0,12.0,429.64,7.99,31.97,274.44,115.24,Raleigh,NC,35.8324,-78.6429,6.066666666666666
218,1978,261465.0,3198.0,61.0,218.0,1337.0,1582.0,12.0,1223.11,23.33,83.38,511.35,605.05,Sacramento,CA,38.5677,-121.4685,6.066666666666666
219,1978,185000.0,1062.0,21.0,131.0,459.0,451.0,12.0,574.05,11.35,70.81,248.11,243.78,Salt Lake City,UT,40.7776,-111.9311,6.066666666666666
220,1978,816780.0,3446.0,136.0,304.0,1568.0,1438.0,12.0,421.9,16.65,37.22,191.97,176.06,San Antonio,TX,29.4632,-98.5238,6.066666666666666
221,1978,797293.0,4520.0,68.0,316.0,1606.0,2530.0,12.0,566.92,8.53,39.63,201.43,317.32,San Diego,CA,32.8313,-117.1222,6.066666666666666
222,1978,658611.0,10509.0,118.0,583.0,3299.0,6509.0,12.0,1595.63,17.92,88.52,500.9,988.29,San Francisco,CA,37.7558,-122.4449,6.066666666666666
223,1978,587621.0,2755.0,44.0,367.0,1189.0,1155.0,12.0,468.84,7.49,62.46,202.34,196.56,San Jose,CA,37.3012,-121.848,6.066666666666666
224,1978,489961.0,4900.0,54.0,360.0,2229.0,2257.0,12.0,1000.08,11.02,73.48,454.93,460.65,Seattle,WA,47.6211,-122.3244,6.066666666666666
225,1978,525123.0,10095.0,210.0,497.0,4363.0,5025.0,12.0,1922.41,39.99,94.64,830.85,956.92,St. Louis,MO,38.6359,-90.2451,6.066666666666666
226,1978,263175.0,3510.0,41.0,253.0,2136.0,1080.0,12.0,1333.71,15.58,96.13,811.63,410.37,Tampa,FL,27.9945,-82.4447,6.066666666666666
227,1978,309200.0,1654.0,26.0,155.0,889.0,584.0,12.0,534.93,8.41,50.13,287.52,188.87,Tucson,AZ,32.1541,-110.8787,6.066666666666666
228,1978,356000.0,2160.0,45.0,193.0,1313.0,609.0,12.0,606.74,12.64,54.21,368.82,171.07,Tulsa,OK,36.1283,-95.9042,6.066666666666666
229,1978,240654.0,465.0,3.0,67.0,225.0,170.0,12.0,193.22,1.25,27.84,93.5,70.64,Virginia Beach,VA,36.7335,-76.0435,6.066666666666666
230,1978,674000.0,9515.0,189.0,447.0,2546.0,6333.0,12.0,1411.72,28.04,66.32,377.74,939.61,Washington,DC,38.9047,-77.0163,6.066666666666666
231,1978,260642.0,1231.0,25.0,133.0,531.0,542.0,12.0,472.3,9.59,51.03,203.73,207.95,Wichita,KS,37.6895,-97.3443,6.066666666666666
232,1979,302120.0,2679.0,47.0,215.0,1602.0,815.0,12.0,886.73,15.56,71.16,530.25,269.76,Albuquerque,NM,35.1054,-106.6465,5.85
233,1979,130265.0,626.0,11.0,52.0,373.0,190.0,12.0,480.56,8.44,39.92,286.34,145.86,Arlington,TX,32.6998,-97.125,5.85
234,1979,423103.0,10715.0,231.0,656.0,4639.0,5189.0,12.0,2532.48,54.6,155.04,1096.42,1226.42,Atlanta,GA,33.7628,-84.422,5.85
235,1979,134224.0,1033.0,9.0,78.0,595.0,351.0,12.0,769.61,6.71,58.11,443.29,261.5,Aurora,CO,39.7083,-104.7237,5.85
236,1979,337727.0,1495.0,43.0,216.0,659.0,577.0,12.0,442.67,12.73,63.96,195.13,170.85,Austin,TX,30.3005,-97.7522,5.85
237,1979,790901.0,15523.0,245.0,564.0,6232.0,8482.0,12.0,1962.7,30.98,71.31,787.96,1072.45,Baltimore,MD,39.3051,-76.6144,5.85
238,1979,599582.0,11392.0,92.0,464.0,4236.0,6600.0,12.0,1899.99,15.34,77.39,706.49,1100.77,Boston,MA,42.3188,-71.0852,5.85
239,1979,383915.0,3857.0,52.0,265.0,1582.0,1958.0,12.0,1004.65,13.54,69.03,412.07,510.01,Buffalo,NY,42.9018,-78.8487,5.85
240,1979,300569.0,2485.0,50.0,115.0,1617.0,703.0,12.0,826.77,16.64,38.26,537.98,233.89,Charlotte,NC,35.2083,-80.8303,5.85
241,1979,3060801.0,27807.0,856.0,1655.0,10832.0,14464.0,12.0,908.49,27.97,54.07,353.89,472.56,Chicago,IL,41.8375,-87.6866,5.85
242,1979,404661.0,3808.0,50.0,282.0,1814.0,1662.0,12.0,941.03,12.36,69.69,448.28,410.71,Cincinnati,OH,39.1413,-84.506,5.85
243,1979,601381.0,9736.0,274.0,612.0,3090.0,5760.0,12.0,1618.94,45.56,101.77,513.82,957.8,Cleveland,OH,41.4764,-81.6805,5.85
244,1979,534052.0,4242.0,69.0,423.0,1305.0,2445.0,12.0,794.3,12.92,79.21,244.36,457.82,Columbus,OH,39.9862,-82.9855,5.85
245,1979,882225.0,11453.0,307.0,983.0,5707.0,4456.0,12.0,1298.19,34.8,111.42,646.89,505.09,Dallas,TX,32.7935,-96.7667,5.85
246,1979,486407.0,5118.0,66.0,626.0,2169.0,2257.0,12.0,1052.21,13.57,128.7,445.92,464.01,Denver,CO,39.762,-104.8758,5.85
247,1979,1258924.0,21021.0,452.0,1369.0,7787.0,11413.0,12.0,1669.76,35.9,108.74,618.54,906.57,Detroit,MI,42.3834,-83.1024,5.85
248,1979,413244.0,2245.0,33.0,175.0,1224.0,813.0,12.0,543.26,7.99,42.35,296.19,196.74,El Paso,TX,31.8476,-106.43,5.85
249,1979,384582.0,3799.0,99.0,345.0,1572.0,1783.0,12.0,987.83,25.74,89.71,408.76,463.62,Fort Worth,TX,32.7817,-97.3474,5.85
250,1979,194849.0,1976.0,43.0,148.0,776.0,1009.0,12.0,1014.12,22.07,75.96,398.26,517.84,Fresno,CA,36.783,-119.7939,5.85
251,1979,734368.0,2196.0,48.0,223.0,357.0,1568.0,12.0,299.03,6.54,30.37,48.61,213.52,Honolulu,HI,21.3294,-157.846,5.85
252,1979,1619644.0,14216.0,654.0,1481.0,2770.0,9311.0,12.0,877.72,40.38,91.44,171.03,574.88,Houston,TX,29.786,-95.3885,5.85
253,1979,513877.0,4178.0,92.0,439.0,1594.0,2053.0,12.0,813.04,17.9,85.43,310.19,399.51,Indianapolis,IN,39.7771,-86.1458,5.85
254,1979,546419.0,4903.0,73.0,372.0,2903.0,1555.0,12.0,897.3,13.36,68.08,531.28,284.58,Jacksonville,FL,30.3322,-81.6749,5.85
255,1979,462914.0,5942.0,119.0,436.0,2736.0,2651.0,12.0,1283.61,25.71,94.19,591.04,572.68,Kansas City,MO,39.1238,-94.5541,5.85
256,1979,324220.0,3210.0,75.0,198.0,1046.0,1891.0,12.0,990.07,23.13,61.07,322.62,583.25,Las Vegas,NV,36.2333,-115.2654,5.85
257,1979,349158.0,3990.0,61.0,278.0,1373.0,2278.0,12.0,1142.75,17.47,79.62,393.23,652.43,Long Beach,CA,33.7977,-118.167,5.85
258,1979,2863412.0,43372.0,786.0,2508.0,19624.0,20454.0,12.0,1514.7,27.45,87.59,685.34,714.32,Los Angeles,CA,34.1141,-118.4068,5.85
259,1979,682110.0,5785.0,103.0,704.0,1678.0,3300.0,12.0,848.1,15.1,103.21,246.0,483.79,Memphis,TN,35.1087,-89.9663,5.85
260,1979,115498.0,755.0,2.0,53.0,547.0,153.0,12.0,653.69,1.73,45.89,473.6,132.47,Mesa,AZ,33.4015,-111.7178,5.85
261,1979,362840.0,6825.0,134.0,261.0,3040.0,3390.0,12.0,1880.99,36.93,71.93,837.83,934.3,Miami,FL,25.784,-80.2101,5.85
262,1979,645097.0,3039.0,63.0,283.0,1101.0,1592.0,12.0,471.09,9.77,43.87,170.67,246.78,Milwaukee,WI,43.0642,-87.9675,5.85
263,1979,363899.0,3899.0,30.0,327.0,1554.0,1988.0,12.0,1071.45,8.24,89.86,427.04,546.31,Minneapolis,MN,44.9635,-93.2678,5.85
264,1979,444443.0,3251.0,89.0,266.0,1180.0,1716.0,12.0,731.48,20.03,59.85,265.5,386.1,Nashville,TN,36.1715,-86.7842,5.85
265,1979,567656.0,8894.0,242.0,423.0,2953.0,5276.0,12.0,1566.79,42.63,74.52,520.21,929.44,New Orleans,LA,30.0687,-89.9288,5.85
266,1979,315818.0,9647.0,129.0,417.0,3001.0,6100.0,12.0,3054.61,40.85,132.04,950.23,1931.49,Newark,NJ,40.7245,-74.1725,5.85
267,1979,344686.0,6064.0,106.0,373.0,2513.0,3072.0,12.0,1759.28,30.75,108.21,729.07,891.25,Oakland,CA,37.7904,-122.2166,5.85
268,1979,381348.0,3812.0,83.0,311.0,2230.0,1188.0,12.0,999.61,21.76,81.55,584.77,311.53,Oklahoma City,OK,35.4676,-97.5136,5.85
269,1979,370326.0,2017.0,40.0,193.0,830.0,954.0,12.0,544.66,10.8,52.12,224.13,257.61,Omaha,NE,41.2627,-96.0529,5.85
270,1979,121515.0,1726.0,17.0,133.0,1080.0,496.0,12.0,1420.4,13.99,109.45,888.78,408.18,Orlando,FL,28.4773,-81.337,5.85
271,1979,1757368.0,14537.0,385.0,838.0,4476.0,8838.0,12.0,827.2,21.91,47.68,254.7,502.91,Philadelphia,PA,40.0077,-75.1339,5.85
272,1979,718216.0,5803.0,91.0,477.0,2898.0,2337.0,12.0,807.97,12.67,66.41,403.5,325.39,Phoenix,AZ,33.5722,-112.0892,5.85
273,1979,439407.0,4649.0,68.0,263.0,1566.0,2752.0,12.0,1058.02,15.48,59.85,356.39,626.3,Pittsburgh,PA,40.4397,-79.9763,5.85
274,1979,406525.0,4558.0,39.0,435.0,2297.0,1787.0,12.0,1121.21,9.59,107.0,565.03,439.58,Portland,OR,45.5371,-122.65,5.85
275,1979,140285.0,804.0,17.0,46.0,539.0,202.0,12.0,573.12,12.12,32.79,384.22,143.99,Raleigh,NC,35.8324,-78.6429,5.85
276,1979,274300.0,3212.0,44.0,219.0,1309.0,1640.0,12.0,1170.98,16.04,79.84,477.21,597.89,Sacramento,CA,38.5677,-121.4685,5.85
277,1979,180189.0,1119.0,18.0,155.0,451.0,495.0,12.0,621.01,9.99,86.02,250.29,274.71,Salt Lake City,UT,40.7776,-111.9311,5.85
278,1979,829138.0,4088.0,171.0,367.0,1861.0,1689.0,12.0,493.04,20.62,44.26,224.45,203.71,San Antonio,TX,29.4632,-98.5238,5.85
279,1979,829322.0,5436.0,96.0,331.0,2125.0,2884.0,12.0,655.48,11.58,39.91,256.23,347.75,San Diego,CA,32.8313,-117.1222,5.85
280,1979,659176.0,11041.0,112.0,664.0,3571.0,6694.0,12.0,1674.97,16.99,100.73,541.74,1015.51,San Francisco,CA,37.7558,-122.4449,5.85
281,1979,604993.0,3236.0,44.0,407.0,1427.0,1358.0,12.0,534.88,7.27,67.27,235.87,224.47,San Jose,CA,37.3012,-121.848,5.85
282,1979,521590.0,4857.0,37.0,421.0,2328.0,2071.0,12.0,931.19,7.09,80.71,446.33,397.06,Seattle,WA,47.6211,-122.3244,5.85
283,1979,505451.0,10774.0,265.0,555.0,4568.0,5386.0,12.0,2131.56,52.43,109.8,903.75,1065.58,St. Louis,MO,38.6359,-90.2451,5.85
284,1979,277203.0,4206.0,37.0,308.0,2549.0,1312.0,12.0,1517.3,13.35,111.11,919.54,473.3,Tampa,FL,27.9945,-82.4447,5.85
285,1979,315978.0,2029.0,14.0,184.0,1134.0,697.0,12.0,642.13,4.43,58.23,358.89,220.58,Tucson,AZ,32.1541,-110.8787,5.85
286,1979,343258.0,2326.0,44.0,196.0,1435.0,651.0,12.0,677.62,12.82,57.1,418.05,189.65,Tulsa,OK,36.1283,-95.9042,5.85
287,1979,244308.0,530.0,10.0,74.0,258.0,188.0,12.0,216.94,4.09,30.29,105.6,76.95,Virginia Beach,VA,36.7335,-76.0435,5.85
288,1979,656000.0,10553.0,180.0,489.0,2964.0,6920.0,12.0,1608.69,27.44,74.54,451.83,1054.88,Washington,DC,38.9047,-77.0163,5.85
289,1979,273559.0,1456.0,32.0,147.0,609.0,668.0,12.0,532.24,11.7,53.74,222.62,244.19,Wichita,KS,37.6895,-97.3443,5.85
290,1980,328837.0,2810.0,49.0,217.0,1630.0,914.0,12.0,854.53,14.9,65.99,495.69,277.95,Albuquerque,NM,35.1054,-106.6465,7.175000000000001
291,1980,161192.0,806.0,7.0,72.0,531.0,196.0,12.0,500.02,4.34,44.67,329.42,121.59,Arlington,TX,32.6998,-97.125,7.175000000000001
292,1980,422474.0,11075.0,201.0,671.0,5470.0,4733.0,12.0,2621.46,47.58,158.83,1294.75,1120.31,Atlanta,GA,33.7628,-84.422,7.175000000000001
293,1980,158249.0,1278.0,10.0,95.0,822.0,351.0,12.0,807.59,6.32,60.03,519.43,221.8,Aurora,CO,39.7083,-104.7237,7.175000000000001
294,1980,343425.0,1723.0,43.0,237.0,765.0,678.0,12.0,501.71,12.52,69.01,222.76,197.42,Austin,TX,30.3005,-97.7522,7.175000000000001
295,1980,784554.0,16571.0,216.0,560.0,5775.0,10020.0,12.0,2112.16,27.53,71.38,736.09,1277.16,Baltimore,MD,39.3051,-76.6144,7.175000000000001
296,1980,562582.0,12478.0,92.0,484.0,4376.0,7526.0,12.0,2217.99,16.35,86.03,777.84,1337.76,Boston,MA,42.3188,-71.0852,7.175000000000001
297,1980,357384.0,3833.0,61.0,297.0,1561.0,1914.0,12.0,1072.52,17.07,83.1,436.79,535.56,Buffalo,NY,42.9018,-78.8487,7.175000000000001
298,1980,310794.0,2759.0,60.0,145.0,1868.0,686.0,12.0,887.73,19.31,46.65,601.04,220.72,Charlotte,NC,35.2083,-80.8303,7.175000000000001
299,1980,2986419.0,28658.0,863.0,1329.0,10205.0,16261.0,12.0,959.61,28.9,44.5,341.71,544.5,Chicago,IL,41.8375,-87.6866,7.175000000000001
300,1980,383114.0,3930.0,48.0,353.0,1843.0,1686.0,12.0,1025.8,12.53,92.14,481.06,440.08,Cincinnati,OH,39.1413,-84.506,7.175000000000001
301,1980,572657.0,11466.0,265.0,703.0,3696.0,6802.0,12.0,2002.25,46.28,122.76,645.41,1187.8,Cleveland,OH,41.4764,-81.6805,7.175000000000001
302,1980,562416.0,5130.0,87.0,460.0,1359.0,3224.0,12.0,912.14,15.47,81.79,241.64,573.24,Columbus,OH,39.9862,-82.9855,7.175000000000001
303,1980,900104.0,12681.0,319.0,1121.0,6258.0,4983.0,12.0,1408.84,35.44,124.54,695.25,553.6,Dallas,TX,32.7935,-96.7667,7.175000000000001
304,1980,489318.0,5520.0,99.0,704.0,2351.0,2366.0,12.0,1128.1,20.23,143.87,480.46,483.53,Denver,CO,39.762,-104.8758,7.175000000000001
305,1980,1197325.0,23288.0,547.0,1313.0,7999.0,13429.0,12.0,1945.0,45.69,109.66,668.07,1121.58,Detroit,MI,42.3834,-83.1024,7.175000000000001
306,1980,425122.0,2811.0,54.0,218.0,1711.0,828.0,12.0,661.22,12.7,51.28,402.47,194.77,El Paso,TX,31.8476,-106.43,7.175000000000001
307,1980,382679.0,4693.0,106.0,338.0,1963.0,2286.0,12.0,1226.35,27.7,88.32,512.96,597.37,Fort Worth,TX,32.7817,-97.3474,7.175000000000001
308,1980,215396.0,2369.0,49.0,193.0,895.0,1232.0,12.0,1099.83,22.75,89.6,415.51,571.97,Fresno,CA,36.783,-119.7939,7.175000000000001
309,1980,762020.0,2456.0,65.0,264.0,398.0,1729.0,12.0,322.3,8.53,34.64,52.23,226.9,Honolulu,HI,21.3294,-157.846,7.175000000000001
310,1980,1557575.0,13499.0,524.0,1264.0,2530.0,9181.0,10.0,866.67,33.64,81.15,162.43,589.44,Houston,TX,29.786,-95.3885,7.175000000000001
311,1980,698753.0,4453.0,107.0,410.0,1743.0,2193.0,12.0,637.28,15.31,58.68,249.44,313.84,Indianapolis,IN,39.7771,-86.1458,7.175000000000001
312,1980,542795.0,4848.0,70.0,414.0,2733.0,1631.0,12.0,893.15,12.9,76.27,503.51,300.48,Jacksonville,FL,30.3322,-81.6749,7.175000000000001
313,1980,446865.0,7013.0,132.0,518.0,3474.0,2889.0,12.0,1569.38,29.54,115.92,777.42,646.5,Kansas City,MO,39.1238,-94.5541,7.175000000000001
314,1980,385396.0,4421.0,92.0,291.0,1402.0,2636.0,12.0,1147.13,23.87,75.51,363.78,683.97,Las Vegas,NV,36.2333,-115.2654,7.175000000000001
315,1980,356906.0,4634.0,82.0,288.0,1483.0,2781.0,12.0,1298.38,22.98,80.69,415.52,779.2,Long Beach,CA,33.7977,-118.167,7.175000000000001
316,1980,2952511.0,51447.0,1010.0,2813.0,21987.0,25637.0,12.0,1742.48,34.21,95.27,744.69,868.31,Los Angeles,CA,34.1141,-118.4068,7.175000000000001
317,1980,644957.0,6898.0,152.0,788.0,2112.0,3846.0,12.0,1069.53,23.57,122.18,327.46,596.32,Memphis,TN,35.1087,-89.9663,7.175000000000001
318,1980,149662.0,812.0,10.0,62.0,547.0,193.0,12.0,542.56,6.68,41.43,365.49,128.96,Mesa,AZ,33.4015,-111.7178,7.175000000000001
319,1980,335718.0,11474.0,220.0,325.0,4039.0,6890.0,12.0,3417.75,65.53,96.81,1203.09,2052.32,Miami,FL,25.784,-80.2101,7.175000000000001
320,1980,633845.0,3310.0,74.0,213.0,1227.0,1796.0,12.0,522.21,11.67,33.6,193.58,283.35,Milwaukee,WI,43.0642,-87.9675,7.175000000000001
321,1980,370163.0,3917.0,36.0,373.0,1241.0,2267.0,12.0,1058.18,9.73,100.77,335.26,612.43,Minneapolis,MN,44.9635,-93.2678,7.175000000000001
322,1980,452025.0,3634.0,87.0,295.0,1225.0,2027.0,12.0,803.94,19.25,65.26,271.0,448.43,Nashville,TN,36.1715,-86.7842,7.175000000000001
323,1980,557761.0,8172.0,218.0,588.0,2719.0,4647.0,12.0,1465.14,39.08,105.42,487.48,833.15,New Orleans,LA,30.0687,-89.9288,7.175000000000001
324,1980,330104.0,11270.0,163.0,546.0,3716.0,6845.0,12.0,3414.08,49.38,165.4,1125.71,2073.59,Newark,NJ,40.7245,-74.1725,7.175000000000001
325,1980,338721.0,7536.0,132.0,434.0,2722.0,4248.0,12.0,2224.84,38.97,128.13,803.61,1254.13,Oakland,CA,37.7904,-122.2166,7.175000000000001
326,1980,401577.0,3734.0,72.0,337.0,2074.0,1251.0,12.0,929.83,17.93,83.92,516.46,311.52,Oklahoma City,OK,35.4676,-97.5136,7.175000000000001
327,1980,312919.0,1983.0,38.0,213.0,679.0,1053.0,12.0,633.71,12.14,68.07,216.99,336.51,Omaha,NE,41.2627,-96.0529,7.175000000000001
328,1980,127811.0,2350.0,17.0,190.0,1401.0,742.0,12.0,1838.65,13.3,148.66,1096.15,580.54,Orlando,FL,28.4773,-81.337,7.175000000000001
